,index,created_at,id,text,partei,score,Stimmung
511,2,2022-08-30 08:09:50,1564525792184377344,"#Finanzminister #MagnusBrunner #ÖVP weiss nach wie vor nicht, wie viele Mrd. das von #SPÖ geführte #Wien für #WienEnergie braucht
Jahresanf. 2022 ges. Stromproduktion verkauft, jetzt vom gewaltigen Preisanstieg bei #Gas u. #Strom überrollt
Differenz Jä. 22 - akt. Preis = Verluste",ÖVP,0.0,neutral
512,3,2022-08-30 07:57:06,1564522586192625664,"@schwurbler6500 (3)..2) d.#OEVP als federführender Mitträger d.gewollten Energieverknappung in Österreich nutzt dieses Mißmanagement aus, benützt es f ihre Agenda &amp; stößt d.#SPÖ in eine Abhängigkeit.

Alles wohlgemerkt immer auf UNSERE Kosten &amp; in UNSERER Haftung als Kreditgeber..",ÖVP,0.0,neutral
513,4,2022-08-30 07:48:11,1564520340570734592,"@schwurbler6500 (2)..was wiederum grenzwertig ist. D.#OEVP nutzt das alles aus &amp; läßt d.Bombe platzen.

Was auf 1.Blick wie ein gewöhnlicher Parteienkampf aussieht, birgt grausliche Erkenntnisse f d Bürger:

1) D.#SPOE agiert im gesetzlosen Raum, abgehoben &amp;in 1.Linie ihrem Verein verpflichtet..",ÖVP,0.0,neutral
514,5,2022-08-30 07:47:52,1564520261264838656,@UStroemsnes @Alf3400 @ORF @tpoetzelsberger Herr Weissmann ist eben der #ÖVP im Wort. Nicht umsonst ist er #ORF General geworden.,ÖVP,0.0,neutral
515,6,2022-08-30 07:43:36,1564519188944900097,"#WienEnergie
Wann ist es in Österreich eigentlich normal geworden dass mit dem Pöbel nicht mehr kommuniziert wird? #Ludwig wirkt verschwunden, #Nehammer und #ÖVP scheinbar handlungsunfähig, #SPÖ und #Neos leben in der ""Vertrauen"" Parallelwelt und wir dürfen die Rechnung pecken.",ÖVP,0.0,neutral
516,7,2022-08-30 07:41:21,1564518620121759745,"Gerade Sie fordert bei anderen immer Transparenz ein?! Beide #Reichshälften, #SPÖ und #ÖVP, haben das Recht verloren dieses Land zu regieren. 75 Jahre Filz und Skandale sind genug!",ÖVP,0.0,neutral
517,8,2022-08-30 07:39:50,1564518238985363461,"@b_gabelle Diese Gabi redet so einen massiven Scheiss daher, unglaublich. Nur anpatzen, so funktioniert die neue #ÖVP. Abwählen! Dabei sollte ja die Regierungspartei Lösungen auf den Tisch bringen: Inkompetenz hoch 2!",ÖVP,0.0,neutral
518,9,2022-08-30 07:01:59,1564508714807205889,@b_gabelle Mist hat glasklar die #ÖVP gebaut.,ÖVP,0.0,neutral
519,0,2022-08-30 06:28:15,1564500226337083392,"Wieviel Prozentpunkte wird die SPÖ bei der nächsten Umfrage fallen? Und wieviel davon kann man #PRW und wieviel #WienEnergie zurechnen? Und wer wird profitieren? Die #FPOE ?
Bin jedenfalls auf die nächsten Umfragen gespannt.",FPÖ,0.0,neutral
520,1,2022-08-30 06:06:35,1564494772282314755,"@kinskya #Politik ist in den letzten Jahren Jahren richtig widerlich geworden #fpö #oevp #Gruenen #neos #spö ihr dient dem Volk und habt einen Job gemeinsam zu bewältigen, Lösungen zu suchen und zu lernen wie man gemeinsam mit uns in die Zukunft kommt!...momentan gehts ma alle am oar..",FPÖ,0.0,neutral
521,2,2022-08-30 05:43:27,1564488950475116544,"@florianklenk #Politik ist in den letzten Jahren Jahren richtig widerlich geworden #fpö #oevp #Gruenen #neos #spö ihr dient dem Volk und habt einen Job gemeinsam zu bewältigen, Lösungen zu suchen und zu lernen wie man gemeinsam mit uns in die Zukunft kommt! F.U momentan gehts ma alle am oarsch",FPÖ,0.0,neutral
522,3,2022-08-30 05:42:10,1564488630458097664,"#SPÖ-#PRW betreibt im #orfsg22 #Kindesweglegung und gibt der Bundesregierung von #ÖVP-#Nehammer die Schuld am Skandal um die #WienEnergie.
Sie verwendet damit Stilfiguren von #FPÖ-#Kickl:
https://t.co/EBKeUHlbWI",FPÖ,0.0,neutral
523,4,2022-08-30 05:23:35,1564483951384731649,OLG Wien hebt Verurteilung Straches auf - https://t.co/SJAuDl1xh1 #fpö #strache,FPÖ,0.0,neutral
524,5,2022-08-30 05:13:23,1564481383942291457,"Wenn frau #orfsg22 mit #PRW+#ZIB2 mit #Hanke zusammenfasst:
#SPÖ #Wien machte alles richtig.
Spekulat. v. #WienEnergie völlig normaler Vorgang von super Management, das in letzten Jahren große Gewinne machte.
Schuld ist #EU+Bundesreg. von #ÖVP-#Nehammer.

Das ist Niveau der #FPÖ!",FPÖ,0.0,neutral
525,6,2022-08-29 22:09:08,1564374620463153153,"+++ BREAKING +++

@DieTagespresse #FPÖ #kickl #ivermectin #epicfail https://t.co/VO2Wnox7e8",FPÖ,0.0,neutral
526,7,2022-08-29 18:47:09,1564323788304547845,@HornisseDie @deltamikeplus Der Kandidat der #FPÖ https://t.co/xgW2cgPrzw,FPÖ,0.0,neutral
527,8,2022-08-29 18:32:26,1564320082859278344,"O-Ton der #SPÖ und #ORF zum Thema #WienEnergie:

Bitte kein parteipolitisches Kleingeld.

Regierung rettet sie

Was machen die beiden bei jedem Anschein eines #ÖVP  #FPÖ #Grüne Skandals: 

PARTEIPOLITISCHES KLEINGELD

Es braucht ein mediales Gegengewicht zum ORF-SPÖ-Einheitsbrei",FPÖ,0.0,neutral
528,9,2022-08-29 17:49:44,1564309339594280963,"@ShouraHashemi #Politik ist in den letzten Jahren Jahren richtig widerlich geworden #fpö #oevp #Gruenen #neos #spö ihr dient dem Volk und habt einen Job gemeinsam zu bewältigen, Lösungen zu suchen und zu lernen wie man gemeinsam mit uns in die Zukunft kommt! F... U momentan gehts ma alle am oar",FPÖ,0.0,neutral
529,0,2022-08-30 08:54:13,1564536960705863681,"@BILD Tja ihr Deppen von der #Blöd-Redaktion werdet es erst dann merken, wenn kein #Wasser aus dem Hahn kommt. Dann ist zwar spät um noch zu handeln, aber euer Werbekunde #Nestlé klatscht in die Hände. Also ist es dann ja doch nicht so schlimm. Hauptsache nix #Gruene die sind schlimmer",Grüne,0.0,neutral
530,1,2022-08-30 08:52:37,1564536556089638912,"Es kristallisiert sich immer mehr heraus, #Gruene sind die einzigen Patrioten in diesem Land. Sie verteidigen unsere Werte und Demokratie, kümmern sich ums Klima soweit es die Umstände zulassen und agieren pragmatisch. Hingegen #fckafd u #fcklinke sich an die Russen verkaufen",Grüne,0.0,neutral
531,2,2022-08-30 08:52:06,1564536426192068608,"@micha_bloss @vonderleyen Grüner Sozialismus: statt Energie  zu bezahlbaren Preisen zu produzieren, wird weiterhin an der gescheiterten, weil unbezahlbaren, Energiewende festgehalten.
Verbissen, lernunfähig, extrem konservativ, nur der eigenen Ideologie hörig-&gt; #Gruene 
Realität und Bürgernähe geht anders",Grüne,0.0,neutral
532,3,2022-08-30 08:51:31,1564536279265693698,"Man stelle sich nur vor, dass ein #FDP-Minister das Emblem einer Marke wie #Porsche so prominent in seinem Banner auf Twitter positionieren würde, wie es @Oliver_Krischer tut.

#Grüne dürfen das. https://t.co/DvRyzQlR4r",Grüne,0.0,neutral
533,4,2022-08-30 08:49:53,1564535867707990019,"Der #Bundesrat ist wieder mal unglaublich mutig - #Grüne Kraft in den Bundesrat aber hopphopp…

⁦@GrueneCH⁩ ⁦@GrueneParlament⁩ #GreenNewDeal 
https://t.co/XYhxbasSTO",Grüne,0.0,neutral
534,5,2022-08-30 08:41:29,1564533755062239233,"Die ARD verbreitet weiter fake news. Klar, mit zwangsfinaziertem ""Journalismus"" können sie schreiben was sie wollen - der Rubel rollt immer.
DE produziert dreckigen Strom - 439 g CO2/kWh.
FR mit sauberer Kernenergie nur 135 g CO2/kWh.
#Grüne Politik + Journalisten im Abseits. https://t.co/dGpLJGoh02 https://t.co/yBN1SLK0Zh",Grüne,0.0,neutral
535,6,2022-08-30 08:37:50,1564532834638888960,"Ach der Herr #Habeck,wenig Ahnung aber nun die Trittbrettfahrer kritisieren,die er selbst legitimiert hat.
#Grüne Inkompetenz,der Bürger mag es. #Gasumlage",Grüne,0.0,neutral
536,7,2022-08-30 08:33:35,1564531765624053766,#Habeck #Energiekrise #Kretschmann #GruenenInkompetenz #GruenerMist #Gruene #Gruenen #Waschlappen #Duschen https://t.co/W9yM8AXqU2,Grüne,0.0,neutral
537,8,2022-08-30 08:31:42,1564531294264086535,"@Ralf_Stegner Verfechter des Generalverteidigens von linkem #OERR Journalismus können Generalangriffe auf den #OERR nur als ""rechts"" einordnen. Die größte Gefahr für den #Linksextremismus bleibt der #Rechtsextremismus
#Faeser #SPD #Gruene",Grüne,0.0,neutral
538,9,2022-08-30 08:29:30,1564530737394712577,#Gruene können nicht ohne Verbote leben. Sie entscheiden sich immer gegen die #Freiheit! https://t.co/y9V1RatcUg,Grüne,0.0,neutral
539,0,2022-08-30 08:57:12,1564537708453761029,"Beate Meinl #Reisinger von den #Neos hat doch vor kurem #Volksverräter definiert, als Personen, die unserem Land schaden oder in die Richtung! Darf ich die #Neos, die der #SPÖ offenbar bei der Vertuschung behilflich sind eigentlich jetzt Volksverräter nennen??? #WienEnergie",NEOS,0.0,neutral
540,1,2022-08-30 08:50:50,1564536108624613381,"@ArminWolf Wussten #NEOS von den 2x700 Millionen des Bürgermeisters? Wenn ja, haben sie selber Argumentationsbedarf. Wenn nein, wie kann man dann die Koalition weiterführen? Und wo ist Bürgermeister Ludwig? Berät er sich bereits mit seinem Anwalt? FPÖ kündigt ja Anzeige an. #wienenergie",NEOS,0.0,neutral
541,2,2022-08-30 08:47:53,1564535366396399619,@KernNiko Wer soll´s zahlen @chriswiederkehr? Haselsteiner? 🤔 #neos https://t.co/ma9MLdDPoP,NEOS,0.0,neutral
542,3,2022-08-30 08:24:39,1564529518001684480,"#KleineZeitung

Image von #SPÖ-#MichaelLudwig als verantwortungsvoller Politiker nach #WienEnergie-Skandal völlig angekratzt
Kanzlerreserve #Hanke hops
#Neos in #Wien nur Steigbügelhalter
Skandal vergleichbar mit #BAWAG und #Hypo
#Untersuchungsausschuss dringend nötig",NEOS,0.0,neutral
543,4,2022-08-30 07:58:37,1564522967933009921,"Liebe Frau @BMeinl, haben sich die #Neos schon eine Meinung zum #SPÖ-Skandal #Wienenergie gebildet? Welches Verhalten würden Sie Ihren Wiener Parteikollegen raten? Raus aus der Koalition mit unseriösen Zockern? Durchtauchen wie @BgmLudwig? Was sagt @Sepp_Schellhorn dazu?",NEOS,0.0,neutral
544,5,2022-08-30 07:49:58,1564520790892109826,@Claus_Pandi @BgmLudwig Bis zur hoffentlich noch diese Woche einberufenen außerordentlichen Landtagssitzung mit entsprechenden Misstrauensanträgen. Ich bin gespannt auf das Abstimmungsverhalten der #Neos.,NEOS,0.0,neutral
545,6,2022-08-30 07:43:36,1564519188944900097,"#WienEnergie
Wann ist es in Österreich eigentlich normal geworden dass mit dem Pöbel nicht mehr kommuniziert wird? #Ludwig wirkt verschwunden, #Nehammer und #ÖVP scheinbar handlungsunfähig, #SPÖ und #Neos leben in der ""Vertrauen"" Parallelwelt und wir dürfen die Rechnung pecken.",NEOS,0.0,neutral
546,7,2022-08-30 06:51:02,1564505958696493056,Rücktritt #NEOS aus der #Wiener Stadtregierung! Die angebliche Transparenz- und Wirtschaftpartei dient offenbar nur mehr zum Verschleiern politische Malversationen. Sie ist tief im Wiener #Sumpf versunken! #SPÖNeosGameOver https://t.co/HKrIr59qvK,NEOS,0.0,neutral
547,8,2022-08-30 06:06:35,1564494772282314755,"@kinskya #Politik ist in den letzten Jahren Jahren richtig widerlich geworden #fpö #oevp #Gruenen #neos #spö ihr dient dem Volk und habt einen Job gemeinsam zu bewältigen, Lösungen zu suchen und zu lernen wie man gemeinsam mit uns in die Zukunft kommt!...momentan gehts ma alle am oar..",NEOS,0.0,neutral
548,9,2022-08-30 05:43:27,1564488950475116544,"@florianklenk #Politik ist in den letzten Jahren Jahren richtig widerlich geworden #fpö #oevp #Gruenen #neos #spö ihr dient dem Volk und habt einen Job gemeinsam zu bewältigen, Lösungen zu suchen und zu lernen wie man gemeinsam mit uns in die Zukunft kommt! F.U momentan gehts ma alle am oarsch",NEOS,0.0,neutral
549,0,2022-08-31 09:02:38,1564901465877094401,"Nach 5 Tage Schockstarre griechen die #spö Schwurbler wieder aus Ihren Löchern und meinen  nur weil ihr BM, F-Stadtrat und ein Vorstandskasperl behaupten ""es gab keine Spekulation bei der Wien Energie 🤣""  ist alles wieder gut.
Mit nichten die Prüfung wird's beweisen. 
#rotsumpf",SPÖ,0.0,neutral
550,1,2022-08-31 08:46:48,1564897480369704966,"Wenn wir der #WienEnergie einen Energiegutschein in Höhe von EUR 150 schicken, sollte eh wieder alles gut sein, oder? #ludwig #spoe",SPÖ,0.0,neutral
551,2,2022-08-31 08:45:42,1564897203906351104,"Lieber @orf_at, das wäre doch ein Vorschlag. Die Anscheinsobjektivität glaubt euch eh keiner.
Direkt aus der #SPÖ-Zentrale senden. https://t.co/nTFeGvmtg8",SPÖ,0.0,neutral
552,3,2022-08-31 08:16:06,1564889756512788480,"Angenommen, die #WienEnergie hat nicht gezockt. Die bisherige Vorgangsweise (Intransparenz, Alleingänge der #spoe-wien, quasi Erpressung des Finanzministers, usw.) wäre allein schon ein Grund für Rücktritte in der Stadtregierung.",SPÖ,0.0,neutral
553,4,2022-08-31 08:04:31,1564886840238284800,"Das österreichische Ahrtal? #spoe #oevp #Gruene 

https://t.co/CaErZjb1EX",SPÖ,0.0,neutral
554,5,2022-08-31 08:04:29,1564886830364909569,"Die erste rot-pinke Koalition Österreichs auf Landesebene schlittert in ihre erste Krise. Die #Neos schießen sich überraschend scharf auf den roten Koalitionspartner ein. Eine politische Bestandsaufnahme.
#WienEnergie #SPÖ #Wien https://t.co/1hlCZ8xkS3",SPÖ,0.0,neutral
555,6,2022-08-31 07:55:53,1564884669128122368,"""Ned amoi ignorieren"" - so lässt sich das Standing des Wiener Vizebürgermeisters @chriswiederkehr in der rot-pinken Rathauskoalition wohl beschreiben, offenbart durch das #WienEnergie-Debakel. Und er trinkt auch noch den Kakao, durch den ihn die #SPÖ zieht. 🙈",SPÖ,0.0,neutral
556,7,2022-08-31 07:37:29,1564880034795585536,"#Filzmaier sieht einen Skandal mit politischen Folgen, während #Linkstwitter schon erleichtert den #SPÖ Spin wiederholt.

Die sozialistische #WienEnergie bleibt jedenfalls - Spin hin oder her - eine Geisel ihrer Spekulationen. Wann wird die nächste Milliardentranche fällig? https://t.co/LvWkqKOIHT",SPÖ,0.0,neutral
557,8,2022-08-31 07:36:44,1564879849675694080,@Kosak_Daniel @gerhard_mangott @oe1 Attacke auf #WienEnergie und #spoe vorbei?,SPÖ,0.0,neutral
558,9,2022-08-31 07:11:17,1564873445095211008,der Unterschied zwischen einem #ÖVP Skandal und einem #SPÖ Skandal? - bei der SPÖ hat sich niemand persönlich bereichert #WienEnergie,SPÖ,0.0,neutral
559,0,2022-08-31 08:56:05,1564899816194334731,"@JohannesKoepl @diegruenen @volkspartei @sigi_maurer Easy. Natürlich kann ich. Bin weder rot, grün, pink, türkis, braun... aber das, Leben in Österreich könnte noch viel besser sein hätten wir nicht so schlechte PolitikerInnen an der Macht. #gruene #oevp #kogler #maurer #nehammer #sobotka #brunner https://t.co/rdqznTEASE",ÖVP,0.0,neutral
560,1,2022-08-31 08:55:26,1564899654915002368,Ist das nicht eigentlich schon Staatszersetzend von der #oevp? Mittlerweile sollte auch der letzte Interessierte die Hintergründe zu WE verstanden haben. https://t.co/pQtc2fiECn,ÖVP,0.0,neutral
561,2,2022-08-31 08:50:47,1564898483143835648,"Eine (bei sozialer Verantwortung immer versagende) Regierungspartei unternimmt - anders als Deutschld - nichts gegen explodierende Preise auf d. Energiemarkt, lässt den größten Versorger Österreichs (2 Mio Kunden) ""anrennen"" u will die eigene Unfähigkeit anderen umzuhängen #oevp",ÖVP,0.0,neutral
562,3,2022-08-31 08:50:07,1564898316931973120,"Sollte dieses Mail echt ""echt"" sein, dann muss geklärt werden, warum lügt die #oevp so offensichtlich?
In Brüssel hinterlässt man ein ""schauderhaftes Gesamtbild des Finanzministeriums 🇦🇹"". https://t.co/YwFxUDnZRj",ÖVP,0.0,neutral
563,4,2022-08-31 08:49:25,1564898137810108419,"Sollte dieses Dokument eines Massen-Mail der #oevp echt sein - es kommt via @FSteinin - dann dürfen wir zusehen, wie ein parteipolitischer Spin geschaffen wird: vom ersten Durchstechen halber Infos am Wochenende bis hin zum Wording eines ""SPÖ-Skandal rund um Wien Energie"". https://t.co/N3e3gtIRpm",ÖVP,0.0,neutral
564,5,2022-08-31 08:48:45,1564897973053554688,"Die einzige Partei die bewusst Lügen verbreitet ist abermals die #OEVP!

#luegenwiekurz #oevpgameover",ÖVP,0.0,neutral
565,6,2022-08-31 08:47:02,1564897540767711232,"@Peter_Pilz @WienEnergie Ist dieses Mail als ""echt"" verifiziert? 
Den Schaden, den der Finanzminister und die #oevp anrichten, geht weit über das ""parteipolitisches Hickhack"" hinaus.",ÖVP,0.0,neutral
566,7,2022-08-31 08:41:38,1564896182555508738,"Thread

Nicht vergessen - wer hat die Liberalisierung des Strommarktes in #Österreich durchgedrückt - es war #Schüssel von der #ÖVP https://t.co/VJutIFQuuy",ÖVP,0.0,neutral
567,8,2022-08-31 08:41:37,1564896177031680000,Wann genau ist die #oevp von einer staatstragenden Partei zum parteipolitischen Hampelmännchen mutiert? https://t.co/AceGfZFLpm,ÖVP,0.0,neutral
568,9,2022-08-31 08:39:31,1564895647660113920,"@Peter_Pilz @WienEnergie So sind die @diegruenen und die @volkspartei . Anpatzen und Unwahrheit verbreiten... siehe ""kalte Kinderzimmer"" @sigi_maurer, oder Tweets von @irmisalzer und @buerstmayr 

#gruene #oevp #maurer #kogler #buerstmayr #nehammer #sachslehner #brunner",ÖVP,0.0,neutral
569,0,2022-08-31 08:30:19,1564893333977239552,"@LeoKohlbauer @josefkalina @WienEnergie Lieber ORF - die Kinder ZIB in einfacher Sprache war ein guter Anfang.

Jetzt bitte eine Infosendung für #FPOe-Depperln...
Infos - von Förderschulen-Pädagogen vorgetragen -

So vorgetragen, dass auch @LeoKohlbauer und @DominikNepp eine Chance haben",FPÖ,0.0,neutral
570,1,2022-08-31 08:07:08,1564887500044345345,"@heimolepuschitz Hat die #FPOE schon ein Konzept vorgelegt wie wir bist 2035 CO2 Neutral werden und das 2 Grad Ziel einhalten. Oder läuft die Politik FPOE wieder auf nichtstun und Massenmord hinaus?

Mindestens 1100 Tote bei Flutkatastrophe in #Pakistan #PakistanFloods 
https://t.co/z2tUDR4SwO",FPÖ,0.0,neutral
571,2,2022-08-31 07:22:00,1564876141831372800,"Maximilian Krauss, #FPÖ, klagt VICE wg mutm übler Nachrede. https://t.co/KoPVS48Yv6",FPÖ,0.0,neutral
572,3,2022-08-31 06:33:19,1564863887224225792,"@florianklenk @Matthia33875886 Vergleich Skandal #WienEnergie -   und ""Skandal"" erspartes Parteigeld sicher angelegt in Goldbarren der #FPÖ.
Fällt Ihnen bei beiden Berichterstattungen was auf?
https://t.co/zsQTsrsagr",FPÖ,0.0,neutral
573,4,2022-08-31 06:21:29,1564860911499763715,"werden die ganzen hanseln von #övp, #grüne, #fpö etc. eig. zu rechenschaft gezogen wegen kreditschädigung oder rufmord? weil einfache entschuldigung wär ja noch unwahrscheinlicher #rundertisch #WienEnergie",FPÖ,0.0,neutral
574,5,2022-08-31 06:16:59,1564859776416325632,mittlerweile ist es ganz sicher dass die Grünen und die #ÖVP absichtlich einen großen Skandal inszeniert haben um der #SPÖ und #WienEnergie schaden zu wollen. Ebenso eine Schande für #Neos und #FPÖ so schlecht in Sachen Wirtschaft die Übersicht zu haben.,FPÖ,0.0,neutral
575,6,2022-08-31 06:12:38,1564858684999696385,"@barbaratoth Sturm im Wasserglas bei 10 Milliarden Euro? Oida!

Aber beim ultralinken @falter_at wird regulär erspartes Geld der #FPÖ, angelegt in Goldbarren, hoch skandalisiert! 
Genau mein Humor! 😂 https://t.co/J3yctikytX",FPÖ,0.0,neutral
576,7,2022-08-30 21:31:42,1564727587607281664,"@GV20222022 @Raupe3 @schrodt_heidi @KarnerStrateg Wer sagt, dass es Leerverkäufe gibt.? Zur Zeit gibt es nur Aussagen über geschlossene Geschäfte. Die können gut oder weniger gut sein, sind aber keine Spekulation!  #rundertisch #oevp #fpoe #gruene #orf",FPÖ,0.0,neutral
577,8,2022-08-30 21:10:56,1564722362314100736,"Wenn man der Darstellung der @WienEnergie glauben will, dann ist die Eskalation und das PR Desaster wahrscheinlich kein Zufall.
Man könnte zum Schluss kommen, dass irgendjemand ein Interesse hatte, die Stadt #Wien und die @SPOE_at schlecht darzustellen:
#ÖVP #FPÖ #Gruene #Neos https://t.co/iQDXEftaA1",FPÖ,0.0,neutral
578,9,2022-08-30 20:29:38,1564711968531009543,"@BirnstinglausRo Schau es nach auf dem youtube-Livestream von OE24. Ca. 21:30 bis 21:40 Uhr ist der Ukraine-Part. Die Aussagen unterscheiden sich in nichts von denen der #FPÖ, sie trägt es nur netter vor.",FPÖ,0.0,neutral
579,0,2022-08-31 09:01:44,1564901240538107905,"@Karl_Lauterbach @BILD @ronzheimer Warum wird wohl die #Bild ignoriert. Sie macht besonders im TV den Qualitätsjournalismus, der auch von den Querdenkern verstanden wird und nimmt es dabei auch nicht so mit der Wahrheit genau. Hauptsache Quote, deshalb volles Verständnis für Ignoranz. #gruene #ampel #querdeppen",Grüne,0.0,neutral
580,1,2022-08-31 09:01:12,1564901105510793216,"#Faktencheck von der @welt -&gt; systemkonformer Schierfinken ""Journalismus""

#Habeck #Gruene #heizkostenzuschuss https://t.co/dF5avvaCU9",Grüne,0.0,neutral
581,2,2022-08-31 08:58:51,1564900515267465216,#Grüne+ wurde gerade veröffentlicht! https://t.co/YLWwJbSDgA Vielen Dank an @glpTG @GrueneBasel @GrueneBBG #bayern #sachsen,Grüne,0.0,neutral
